timestamp,volume,vwap,open,close,high,low
2026-09-10 10:06:00-04:00,62329.747867,757.1834,757.15,757.14,757.28,757.08
2026-09-10 10:07:00-04:00,131784.023282,757.0985,757.135,756.87,757.365,756.87
2026-09-10 10:08:00-04:00,169574.472272,756.837,756.88,756.86,756.92,756.71
2026-09-10 10:09:00-04:00,382543.855418,760.3687,756.86,756.8247,756.86,756.64
2026-09-10 10:10:00-04:00,102466.940065,756.8828,756.835,756.9,757.05,756.78
2026-09-10 10:11:00-04:00,125043.64855,756.9998,756.88,757.29,757.305,756.75
2026-09-10 10:12:00-04:00,189453.042463,757.3818,757.31,757.53,757.59,757.305
2026-09-10 10:13:00-04:00,108990.067195,757.6458,757.535,757.64,757.775,757.53
2026-09-10 10:14:00-04:00,72850.376804,757.5135,757.64,757.42,757.69,757.31
2026-09-10 10:15:00-04:00,71177.10883,757.3771,757.395,757.51,757.53,757.15
2026-09-10 10:16:00-04:00,86098.547934,757.6145,757.47,757.7,757.77,757.34
2026-09-10 10:17:00-04:00,67282.329772,757.5357,757.7,757.35,757.7,757.2828
2026-09-10 10:18:00-04:00,44339.723027,757.4654,757.34,757.62,757.65,757.31
2026-09-10 10:19:00-04:00,124950.618637,757.8277,757.615,758.02,758.08,757.56
2026-09-10 10:20:00-04:00,163483.21299,758.164,758.02,758.23,758.29,757.95
2026-09-10 10:21:00-04:00,194121.471382,760.8321,758.23,758.38,758.38,758.04
2026-09-10 10:22:00-04:00,220480.082618,760.6092,758.39,758.64,758.67,758.24
2026-09-10 10:23:00-04:00,127317.579726,758.4125,758.65,758.4,758.665,758.33
2026-09-10 10:24:00-04:00,618828.199223,759.9383,758.39,759.4,760.11,758.275
2026-09-10 10:25:00-04:00,296457.49511,759.6115,759.38,759.44,759.875,759.35
2026-09-10 10:26:00-04:00,246810.312709,759.2519,759.44,759.1,759.645,759.0
2026-09-10 10:27:00-04:00,274295.549145,760.475,759.0595,758.85,759.08,758.835
2026-09-10 10:28:00-04:00,111768.949956,758.9008,758.845,758.875,759.08,758.75
2026-09-10 10:29:00-04:00,107014.637866,758.6789,758.875,758.71,758.885,758.56
2026-09-10 10:30:00-04:00,100663.220728,758.843,758.715,758.83,759.0,758.645
2026-09-10 10:31:00-04:00,66661.749667,758.9658,758.795,759.05,759.155,758.72
2026-09-10 10:32:00-04:00,70625.64907,758.8735,759.04,758.89,759.06,758.76
2026-09-10 10:33:00-04:00,98132.667689,758.8903,758.89,758.89,759.02,758.77
2026-09-10 10:34:00-04:00,108808.384306,759.0538,758.9,758.89,759.23,758.89
2026-09-10 10:35:00-04:00,73271.430424,759.2118,758.875,759.25,759.36,758.875
2026-09-10 10:36:00-04:00,79690.107405,759.2717,759.2501,759.41,759.49,759.14
2026-09-10 10:37:00-04:00,80114.898847,759.3971,759.395,759.51,759.54,759.26
2026-09-10 10:38:00-04:00,96422.748804,759.5028,759.5,759.51,759.6,759.4
2026-09-10 10:39:00-04:00,68864.303529,759.4212,759.51,759.3,759.53,759.27
2026-09-10 10:40:00-04:00,131879.618216,759.2417,759.3,759.2,759.395,759.08
2026-09-10 10:41:00-04:00,51614.591584,759.2496,759.21,759.2695,759.35,759.19
2026-09-10 10:42:00-04:00,59080.770405,759.2415,759.24,759.0,759.4,758.99
2026-09-10 10:43:00-04:00,121043.021825,758.8908,758.995,758.785,759.0,758.74
2026-09-10 10:44:00-04:00,88349.438187,758.7709,758.785,758.845,758.8496,758.67
2026-09-10 10:45:00-04:00,170044.506682,761.3374,758.83,758.66,758.83,758.6
2026-09-10 10:46:00-04:00,67090.225333,758.9,758.66,758.98,759.04,758.66
2026-09-10 10:47:00-04:00,39044.592963,758.7486,758.97,758.49,758.975,758.49
2026-09-10 10:48:00-04:00,151371.056634,758.4947,758.49,758.8094,758.81,758.4305
2026-09-10 10:49:00-04:00,36230.453323,758.7706,758.76,758.8,758.89,758.66
2026-09-10 10:50:00-04:00,56988.453385,758.6668,758.79,758.55,758.8,758.5
2026-09-10 10:51:00-04:00,67554.111418,758.7175,758.56,759.0195,759.0195,758.53
2026-09-10 10:52:00-04:00,98214.816513,758.9838,759.01,759.01,759.15,758.87
2026-09-10 10:53:00-04:00,34735.299291,759.016,759.01,759.0424,759.18,758.895
2026-09-10 10:54:00-04:00,72426.048138,759.0726,759.06,759.16,759.18,758.96
2026-09-10 10:55:00-04:00,65566.283744,759.0742,759.18,758.91,759.24,758.9
2026-09-10 10:56:00-04:00,79853.910928,759.0763,758.9,759.26,759.28,758.88
2026-09-10 10:57:00-04:00,314154.777201,761.6764,759.26,759.42,759.5,759.155
2026-09-10 10:58:00-04:00,318444.064109,761.6513,759.42,759.35,759.45,759.2362
2026-09-10 10:59:00-04:00,63951.343475,759.3477,759.36,759.3995,759.425,759.2
2026-09-10 11:00:00-04:00,105748.372931,759.271,759.4,759.13,759.42,759.06
2026-09-10 11:01:00-04:00,67386.183771,758.9022,759.14,758.9,759.14,758.795
2026-09-10 11:02:00-04:00,96638.261178,758.7434,758.875,758.66,758.88,758.55
2026-09-10 11:03:00-04:00,197455.53161,760.9868,758.6554,758.86,758.88,758.6
2026-09-10 11:04:00-04:00,39853.73811,758.8728,758.85,758.86,759.0095,758.76
2026-09-10 11:05:00-04:00,197246.886771,761.1408,758.8498,759.29,759.36,758.8498
2026-09-10 11:06:00-04:00,41603.737221,759.2042,759.28,759.25,759.29,759.115
2026-09-10 11:07:00-04:00,54198.362378,759.2666,759.25,759.31,759.3898,759.18
2026-09-10 11:08:00-04:00,66803.606382,759.3348,759.265,759.39,759.435,759.235
2026-09-10 11:09:00-04:00,63512.06084,759.1724,759.37,759.0,759.37,758.97
2026-09-10 11:10:00-04:00,56710.778486,759.313,758.99,759.46,759.47,758.99
2026-09-10 11:11:00-04:00,60451.678386,759.3184,759.43,759.245,759.44,759.18
2026-09-10 11:12:00-04:00,32734.294956,759.3156,759.245,759.24,759.42,759.17
2026-09-10 11:13:00-04:00,65094.802192,759.1011,759.21,759.18,759.31,758.93
2026-09-10 11:14:00-04:00,39161.319051,759.0431,759.16,759.06,759.205,758.93
2026-09-10 11:15:00-04:00,43440.099639,759.0337,759.05,759.01,759.21,758.8705
2026-09-10 11:16:00-04:00,30376.644385,759.0062,759.02,759.025,759.07,758.92
2026-09-10 11:17:00-04:00,49294.042627,759.0785,759.02,759.1599,759.24,758.9929
2026-09-10 11:18:00-04:00,32025.312385,759.0386,759.1599,758.965,759.17,758.91
2026-09-10 11:19:00-04:00,166014.251677,761.4724,758.94,759.095,759.11,758.89
2026-09-10 11:20:00-04:00,192141.18449,761.1369,759.09,758.81,759.21,758.79
2026-09-10 11:21:00-04:00,176867.225449,761.2377,758.79,758.78,758.81,758.63
2026-09-10 11:22:00-04:00,47261.635295,758.8592,758.75,759.07,759.08,758.74
2026-09-10 11:23:00-04:00,455454.080885,758.7496,759.07,758.98,759.12,758.93
2026-09-10 11:24:00-04:00,68733.330051,759.1797,758.985,759.3025,759.34,758.985
2026-09-10 11:25:00-04:00,47517.728011,759.2752,759.31,759.325,759.395,759.14
2026-09-10 11:26:00-04:00,28254.000023,759.2388,759.33,759.29,759.34,759.17
2026-09-10 11:27:00-04:00,53651.511106,759.3876,759.26,759.48,759.545,759.235
2026-09-10 11:28:00-04:00,35870.792741,759.5019,759.46,759.39,759.56,759.3884
2026-09-10 11:29:00-04:00,39448.474565,759.2566,759.385,759.19,759.4,759.18
2026-09-10 11:30:00-04:00,40531.558265,759.3047,759.22,759.3199,759.4,759.21
2026-09-10 11:31:00-04:00,52870.707533,759.2638,759.29,759.22,759.41,759.17
2026-09-10 11:32:00-04:00,56152.298373,759.1587,759.22,759.2,759.29,759.02
2026-09-10 11:33:00-04:00,45288.988282,759.3574,759.2,759.415,759.49,759.17
2026-09-10 11:34:00-04:00,43494.936059,759.459,759.4104,759.4576,759.58,759.37
2026-09-10 11:35:00-04:00,68361.027617,759.4857,759.45,759.58,759.585,759.38
2026-09-10 11:36:00-04:00,55887.55673,759.7082,759.57,759.75,759.79,759.57
2026-09-10 11:37:00-04:00,183527.340428,761.4957,759.73,759.8966,759.97,759.69
2026-09-10 11:38:00-04:00,53324.712682,759.7209,759.88,759.38,759.8912,759.38
2026-09-10 11:39:00-04:00,73631.183057,759.1722,759.38,759.21,759.4,759.06
2026-09-10 11:40:00-04:00,36583.355632,759.2171,759.24,759.11,759.32,759.08
2026-09-10 11:41:00-04:00,36197.237191,759.1878,759.12,759.29,759.37,759.08
2026-09-10 11:42:00-04:00,28734.627381,759.2261,759.32,759.315,759.35,759.15
2026-09-10 11:43:00-04:00,32350.919003,759.2288,759.32,759.38,759.38,759.125
2026-09-10 11:44:00-04:00,36515.923742,759.3991,759.39,759.4,759.46,759.32
2026-09-10 11:45:00-04:00,55117.521618,760.0362,759.43,759.1685,759.515,759.159
2026-09-10 11:46:00-04:00,40746.159698,759.0149,759.17,758.96,759.19,758.92
2026-09-10 11:47:00-04:00,45986.887809,758.8549,758.96,758.8291,758.975,758.76
2026-09-10 11:48:00-04:00,108847.42963,758.9085,758.85,758.88,758.98,758.82
2026-09-10 11:49:00-04:00,60664.338935,759.0987,758.87,759.149,759.24,758.87
2026-09-10 11:50:00-04:00,81837.198304,758.971,759.11,758.91,759.11,758.89
2026-09-10 11:51:00-04:00,89145.409819,759.0273,758.93,758.99,759.13,758.9
2026-09-10 11:52:00-04:00,60698.794591,759.1446,758.98,759.05,759.33,758.97
2026-09-10 11:53:00-04:00,37011.376062,758.9664,759.05,758.795,759.08,758.77
2026-09-10 11:54:00-04:00,42511.104345,758.7802,758.8,758.61,758.84,758.61
2026-09-10 11:55:00-04:00,78449.616453,758.4582,758.6,758.46,758.61,758.325
2026-09-10 11:56:00-04:00,67990.416907,758.3001,758.459,758.25,758.47,758.22
2026-09-10 11:57:00-04:00,36765.116179,758.2949,758.28,758.3,758.37,758.23
2026-09-10 11:58:00-04:00,58548.79742,758.441,758.3,758.62,758.62,758.24
2026-09-10 11:59:00-04:00,73071.37991,758.6027,758.59,758.54,758.695,758.51
2026-09-10 12:00:00-04:00,102452.268199,758.6779,758.55,758.9363,758.98,758.49
2026-09-10 12:01:00-04:00,62198.941952,758.9002,758.94,758.8,759.0791,758.79
2026-09-10 12:02:00-04:00,69890.894557,758.7854,758.8,758.695,758.85,758.695
2026-09-10 12:03:00-04:00,181875.377785,761.1463,758.69,758.53,758.74,758.45
2026-09-10 12:04:00-04:00,42903.407404,758.5972,758.52,758.54,758.73,758.51
2026-09-10 12:05:00-04:00,45015.617849,758.5515,758.55,758.555,758.63,758.49
2026-09-10 12:06:00-04:00,39625.064175,758.5502,758.535,758.525,758.64,758.49
2026-09-10 12:07:00-04:00,40675.827936,758.3706,758.52,758.21,758.57,758.16
2026-09-10 12:08:00-04:00,41501.065355,758.2054,758.19,758.16,758.3,758.1
2026-09-10 12:09:00-04:00,33204.243873,758.1419,758.16,758.095,758.23,758.07
2026-09-10 12:10:00-04:00,46948.99785,758.0947,758.08,757.995,758.2,757.98
2026-09-10 12:11:00-04:00,38085.011882,757.9363,757.99,757.98,758.025,757.83
2026-09-10 12:12:00-04:00,203235.714522,760.6239,757.99,758.04,758.1,757.9
2026-09-10 12:13:00-04:00,37937.314009,758.1289,758.04,758.2,758.2757,758.0
2026-09-10 12:14:00-04:00,25539.107063,758.2183,758.21,758.095,758.34,758.095
2026-09-10 12:15:00-04:00,44842.515911,758.1864,758.1,758.36,758.38,758.08
2026-09-10 12:16:00-04:00,53583.571485,758.2527,758.36,758.09,758.435,758.04
2026-09-10 12:17:00-04:00,44573.148122,757.9866,758.1,757.95,758.14,757.9
2026-09-10 12:18:00-04:00,24175.907145,757.985,757.94,757.99,758.04,757.94
2026-09-10 12:19:00-04:00,33342.898352,758.0946,758.0,758.03,758.16,758.0
2026-09-10 12:20:00-04:00,41441.018119,758.168,758.05,758.155,758.29,758.05
2026-09-10 12:21:00-04:00,38555.837887,758.1042,758.18,758.055,758.21,758.04
2026-09-10 12:22:00-04:00,24245.191658,758.1722,758.07,758.19,758.22,758.07
2026-09-10 12:23:00-04:00,26420.525931,758.1148,758.19,758.12,758.19,758.05
2026-09-10 12:24:00-04:00,25048.085924,758.0687,758.11,758.05,758.16,758.01
2026-09-10 12:25:00-04:00,40678.905401,757.9403,758.03,757.9,758.1,757.84
2026-09-10 12:26:00-04:00,28375.451769,757.9021,757.89,757.85,757.95,757.84
2026-09-10 12:27:00-04:00,25824.532542,757.8696,757.84,757.87,757.92,757.79
2026-09-10 12:28:00-04:00,50017.929776,757.9479,757.8699,757.96,758.005,757.85
2026-09-10 12:29:00-04:00,44629.914603,758.0276,757.97,758.085,758.09,757.95
2026-09-10 12:30:00-04:00,55339.214776,758.1553,758.08,758.16,758.27,758.01
2026-09-10 12:31:00-04:00,40204.233628,758.1947,758.155,758.185,758.25,758.12
2026-09-10 12:32:00-04:00,165185.939367,761.3089,758.1805,758.295,758.41,758.08
2026-09-10 12:33:00-04:00,29980.172567,758.2298,758.27,758.17,758.3,758.17
2026-09-10 12:34:00-04:00,270156.57583,757.8704,758.19,757.52,758.225,757.52
2026-09-10 12:35:00-04:00,69662.761957,757.4517,757.53,757.5,757.59,757.26
2026-09-10 12:36:00-04:00,41549.956274,757.7528,757.49,757.88,757.89,757.485
2026-09-10 12:37:00-04:00,52844.566321,757.9631,757.88,758.025,758.11,757.82
2026-09-10 12:38:00-04:00,34133.959772,758.0233,758.03,758.05,758.1675,757.95
2026-09-10 12:39:00-04:00,35767.071439,758.1663,758.05,758.1901,758.25,758.05
2026-09-10 12:40:00-04:00,36356.962537,758.2496,758.19,758.36,758.39,758.12
2026-09-10 12:41:00-04:00,32263.20173,758.3892,758.335,758.53,758.535,758.26
2026-09-10 12:42:00-04:00,32407.618567,758.4802,758.525,758.5,758.57,758.4
2026-09-10 12:43:00-04:00,34361.154674,758.576,758.485,758.675,758.7,758.43
2026-09-10 12:44:00-04:00,39387.812497,758.745,758.6774,758.81,758.89,758.6268
2026-09-10 12:45:00-04:00,50648.159115,758.9531,758.83,759.03,759.09,758.8
2026-09-10 12:46:00-04:00,117630.258026,759.1974,759.04,759.25,759.33,758.98
2026-09-10 12:47:00-04:00,104830.132048,759.2655,759.28,759.15,759.32,759.15
2026-09-10 12:48:00-04:00,31218.907872,759.1489,759.18,759.07,759.22,759.07
2026-09-10 12:49:00-04:00,34749.116325,758.937,759.075,758.8,759.11,758.8
2026-09-10 12:50:00-04:00,20056.677073,758.8717,758.84,758.815,758.97,758.78
2026-09-10 12:51:00-04:00,26888.891405,758.8699,758.84,758.76,758.93,758.76
2026-09-10 12:52:00-04:00,32777.774756,758.8597,758.76,758.915,759.0,758.7
2026-09-10 12:53:00-04:00,119006.134705,759.0352,758.93,759.1199,759.12,758.875
2026-09-10 12:54:00-04:00,56706.374832,759.1474,759.1142,759.16,759.18,759.1
2026-09-10 12:55:00-04:00,53142.469976,759.2402,759.155,759.27,759.345,759.09
2026-09-10 12:56:00-04:00,43872.952827,759.2211,759.26,759.21,759.28,759.19
2026-09-10 12:57:00-04:00,50467.461168,759.1458,759.21,759.08,759.23,759.05
2026-09-10 12:58:00-04:00,43206.658189,759.1707,759.07,759.22,759.28,759.05
2026-09-10 12:59:00-04:00,154159.678289,761.6929,759.23,759.205,759.25,759.06
2026-09-10 13:00:00-04:00,24818.890943,759.1029,759.2,759.2,759.2294,758.97
2026-09-10 13:01:00-04:00,19446.959299,759.1372,759.2,759.12,759.23,759.0838
2026-09-10 13:02:00-04:00,303371.901088,759.5474,759.15,759.255,759.85,759.15
2026-09-10 13:03:00-04:00,71603.370993,758.9888,759.255,758.82,759.26,758.8
2026-09-10 13:04:00-04:00,41958.256119,758.8792,758.83,759.025,759.025,758.79
2026-09-10 13:05:00-04:00,36719.204935,759.1419,759.0401,759.16,759.27,759.02
2026-09-10 13:06:00-04:00,53778.133706,759.0026,759.15,759.05,759.15,758.85
2026-09-10 13:07:00-04:00,22389.186082,759.0287,759.03,759.06,759.11,758.97
2026-09-10 13:08:00-04:00,32129.318089,758.9912,759.05,758.96,759.11,758.9
2026-09-10 13:09:00-04:00,19257.190366,758.9582,758.96,758.97,759.04,758.89
2026-09-10 13:10:00-04:00,78608.325447,759.2792,758.95,759.381,759.44,758.945
2026-09-10 13:11:00-04:00,34608.204978,759.3265,759.38,759.32,759.385,759.27
2026-09-10 13:12:00-04:00,49576.465819,759.3718,759.32,759.37,759.44,759.32
2026-09-10 13:13:00-04:00,42626.360553,759.2466,759.37,759.1299,759.37,759.11
2026-09-10 13:14:00-04:00,35940.851875,759.1158,759.12,759.02,759.19,759.015
2026-09-10 13:15:00-04:00,17627.63247,759.0351,759.01,759.06,759.12,758.97
2026-09-10 13:16:00-04:00,18873.309677,759.1362,759.07,759.12,759.1999,759.06
2026-09-10 13:17:00-04:00,20486.165109,759.049,759.117134,759.05,759.1499,758.99
2026-09-10 13:18:00-04:00,17735.061108,759.0341,759.07,758.95,759.13,758.91
2026-09-10 13:19:00-04:00,19079.006175,758.9246,758.95,758.995,759.02,758.86
2026-09-10 13:20:00-04:00,49132.561161,758.9842,758.99,759.045,759.1,758.88
2026-09-10 13:21:00-04:00,14569.103554,758.9499,759.02,758.88,759.04,758.86
2026-09-10 13:22:00-04:00,18595.682254,758.8848,758.85,758.83,758.95,758.7966
2026-09-10 13:23:00-04:00,31137.1088,758.7859,758.85,758.66,758.86,758.65
2026-09-10 13:24:00-04:00,30357.415026,758.6672,758.6675,758.68,758.715,758.61
2026-09-10 13:25:00-04:00,40540.704351,758.5885,758.66,758.57,758.69,758.51
2026-09-10 13:26:00-04:00,163543.694561,761.4194,758.56,758.66,758.7,758.53
2026-09-10 13:27:00-04:00,27285.963974,758.6622,758.66,758.61,758.715,758.55
2026-09-10 13:28:00-04:00,33990.382543,758.6342,758.62,758.66,758.69,758.51
2026-09-10 13:29:00-04:00,21936.748977,758.5977,758.635,758.59,758.64,758.555
2026-09-10 13:30:00-04:00,55514.180356,758.4601,758.58,758.46,758.58,758.35
2026-09-10 13:31:00-04:00,42320.489044,758.4751,758.46,758.55,758.5899,758.37
2026-09-10 13:32:00-04:00,23176.978785,758.529,758.57,758.505,758.66,758.45
2026-09-10 13:33:00-04:00,26940.603637,758.4542,758.5,758.485,758.515,758.405
2026-09-10 13:34:00-04:00,23321.996236,758.6537,758.52,758.6,758.77,758.52
2026-09-10 13:35:00-04:00,19407.377489,758.6459,758.56,758.71,758.73,758.555
2026-09-10 13:36:00-04:00,25745.256077,758.6529,758.72,758.55,758.77,758.55
2026-09-10 13:37:00-04:00,41332.63218,758.4118,758.54,758.329,758.6,758.32
2026-09-10 13:38:00-04:00,42052.755168,758.3225,758.292,758.32,758.39,758.27
2026-09-10 13:39:00-04:00,47031.163979,758.1914,758.32,758.08,758.33,758.04
2026-09-10 13:40:00-04:00,172054.28661,758.191,758.055,758.0603,758.14,758.03
2026-09-10 13:41:00-04:00,25793.936504,758.1803,758.065,758.25,758.26,758.065
2026-09-10 13:42:00-04:00,15203.348658,758.2241,758.25,758.22,758.25,758.14
2026-09-10 13:43:00-04:00,14268.178048,758.2962,758.22,758.345,758.38,758.22
2026-09-10 13:44:00-04:00,27170.929902,758.394,758.345,758.445,758.46,758.32
2026-09-10 13:45:00-04:00,20887.910592,758.3555,758.45,758.37,758.49,758.3
2026-09-10 13:46:00-04:00,18789.955243,758.3053,758.3799,758.23,758.4,758.19
2026-09-10 13:47:00-04:00,16109.94238,758.3171,758.24,758.255,758.37,758.235
2026-09-10 13:48:00-04:00,14823.270966,758.2773,758.25,758.21,758.36,758.205
2026-09-10 13:49:00-04:00,16801.832293,758.2542,758.21,758.26,758.31,758.21
2026-09-10 13:50:00-04:00,22307.233733,758.3072,758.24,758.34,758.35,758.24
2026-09-10 13:51:00-04:00,21993.189879,758.3945,758.335,758.42,758.49,758.31
2026-09-10 13:52:00-04:00,26047.798067,758.4575,758.4143,758.43,758.54,758.4
2026-09-10 13:53:00-04:00,56182.294835,758.3138,758.43,758.38,758.44,758.18
2026-09-10 13:54:00-04:00,15984.245993,758.3644,758.37,758.4,758.41,758.34
2026-09-10 13:55:00-04:00,148866.280457,761.6478,758.38,758.2604,758.41,758.21
2026-09-10 13:56:00-04:00,18341.316808,758.2648,758.25,758.32,758.335,758.23
2026-09-10 13:57:00-04:00,18253.443937,758.3882,758.29,758.295,758.525,758.255
2026-09-10 13:58:00-04:00,22526.61398,758.3093,758.3,758.335,758.37,758.26
2026-09-10 13:59:00-04:00,12097.389838,758.3106,758.345,758.27,758.38,758.27
2026-09-10 14:00:00-04:00,42006.577875,758.3316,758.27,758.5599,758.56,758.24
2026-09-10 14:01:00-04:00,68215.417849,758.2823,758.56,758.14,758.56,758.13
2026-09-10 14:02:00-04:00,66001.149588,758.0225,758.135,758.03,758.19,757.89
2026-09-10 14:03:00-04:00,65263.25777,757.9426,758.03,757.9,758.03,757.83
2026-09-10 14:04:00-04:00,55512.780948,757.9544,757.89,757.955,758.0402,757.87
2026-09-10 14:05:00-04:00,48020.53596,757.8812,757.94,757.87,757.98,757.75
2026-09-10 14:06:00-04:00,44001.432081,757.8987,757.85,757.98,758.04,757.83
2026-09-10 14:07:00-04:00,75911.878068,758.1182,757.98,758.11,758.16,757.97
2026-09-10 14:08:00-04:00,36693.093349,758.0781,758.11,757.98,758.17,757.98
2026-09-10 14:09:00-04:00,39206.480647,757.7957,757.98,757.74,757.98,757.6602
2026-09-10 14:10:00-04:00,44214.302655,757.5665,757.72,757.58,757.73,757.48
2026-09-10 14:11:00-04:00,40168.258682,757.6341,757.58,757.66,757.7,757.56
2026-09-10 14:12:00-04:00,27685.10339,757.6206,757.645,757.72,757.72,757.54
2026-09-10 14:13:00-04:00,112473.430914,757.6985,757.72,757.765,757.81,757.63
2026-09-10 14:14:00-04:00,53741.303108,757.8128,757.765,757.69,757.9099,757.69
2026-09-10 14:15:00-04:00,36985.135977,757.5714,757.68,757.63,757.68,757.47
2026-09-10 14:16:00-04:00,42077.513714,757.6717,757.65,757.56,757.75,757.52
2026-09-10 14:17:00-04:00,28771.963915,757.5549,757.56,757.56,757.59,757.4809
2026-09-10 14:18:00-04:00,73433.554979,757.5305,757.56,757.57,757.6,757.48
2026-09-10 14:19:00-04:00,33488.299749,757.6305,757.59,757.68,757.73,757.56
2026-09-10 14:20:00-04:00,57336.473253,757.8312,757.69,757.81,757.89,757.69
2026-09-10 14:21:00-04:00,202567.317485,757.8669,757.81,757.86,757.93,757.8
2026-09-10 14:22:00-04:00,26578.537727,757.9568,757.8653,757.975,758.04,757.86
2026-09-10 14:23:00-04:00,22159.630317,757.9559,757.975,757.9,758.04,757.86
2026-09-10 14:24:00-04:00,47172.515388,757.8587,757.9,757.8,757.94,757.79
2026-09-10 14:25:00-04:00,50634.56006,757.8025,757.81,757.695,757.91,757.695
2026-09-10 14:26:00-04:00,47137.203769,757.69,757.69,757.61,757.755,757.59
2026-09-10 14:27:00-04:00,34369.349909,757.6498,757.62,757.63,757.68,757.605
2026-09-10 14:28:00-04:00,51422.946609,757.8291,757.64,757.83,757.92,757.64
2026-09-10 14:29:00-04:00,43259.827867,757.7583,757.84,757.69,757.84,757.69
2026-09-10 14:30:00-04:00,44264.406132,757.5507,757.67,757.52,757.7,757.47
2026-09-10 14:31:00-04:00,39729.229807,757.5393,757.5,757.58,757.6,757.5
2026-09-10 14:32:00-04:00,43053.363355,757.4931,757.58,757.4199,757.61,757.39
2026-09-10 14:33:00-04:00,35800.592355,757.3907,757.42,757.33,757.46,757.28
2026-09-10 14:34:00-04:00,83815.900093,757.3858,757.31,757.61,757.62,757.2599
2026-09-10 14:35:00-04:00,33214.212946,757.5836,757.62,757.7,757.7,757.48
2026-09-10 14:36:00-04:00,25965.063535,757.6693,757.68,757.66,757.74,757.59
2026-09-10 14:37:00-04:00,21117.771833,757.6339,757.66,757.64,757.69,757.57
2026-09-10 14:38:00-04:00,21252.32461,757.639,757.655,757.75,757.78,757.55
2026-09-10 14:39:00-04:00,55661.185664,757.7674,757.76,757.84,757.868,757.68
2026-09-10 14:40:00-04:00,41319.527096,757.8072,757.85,757.82,757.86,757.74
2026-09-10 14:41:00-04:00,44292.063874,757.8331,757.82,757.84,757.91,757.75
2026-09-10 14:42:00-04:00,25362.726482,757.8136,757.84,757.79,757.86,757.76
2026-09-10 14:43:00-04:00,24292.702926,757.765,757.78,757.78,757.82,757.685
2026-09-10 14:44:00-04:00,30235.173058,757.8214,757.75,757.815,757.86,757.75
2026-09-10 14:45:00-04:00,25181.397291,757.6904,757.8,757.64,757.82,757.62
