timestamp,open,high,low,close,volume
2023-12-15,65.77267850061155,66.0459127909076,65.53359931090492,65.68729400634766,36336400.0
2023-12-18,65.81536495126825,65.81536495126825,65.51651600524518,65.72998046875,34793600.0
2023-12-19,65.80684746520139,65.99469730080922,65.78123276296772,65.9178466796875,25269400.0
2023-12-20,65.9946636353134,66.20812806426146,65.89219836422807,65.92635345458984,38376400.0
2023-12-21,66.18253073822378,66.284989521772,66.02029564504696,66.2252197265625,22861400.0
2023-12-22,66.33621860519249,66.38744799169758,66.10567333708268,66.14836883544922,18048400.0
2023-12-26,66.17400105506206,66.2850002600277,66.15692675984434,66.2764663696289,12374700.0
2023-12-27,66.31914495360442,66.66922983760037,66.26791556157346,66.54969024658203,22835300.0
2023-12-28,66.51555210803126,66.5240925136872,66.2081626486253,66.33624267578125,22648100.0
2023-12-29,66.31914969473382,66.48138480032218,66.08007049560547,66.08007049560547,36993900.0
2024-01-02,65.85806274414062,65.95198764179912,65.78121865392148,65.85806274414062,41547100.0
2024-01-03,65.50796488857705,65.81535418690272,65.36281064059476,65.6787338256836,39495500.0
2024-01-04,65.58482072813123,65.66167132371568,65.40551135765892,65.42259216308594,32856100.0
2024-01-05,65.40552097384364,65.74706547399504,65.3628319828369,65.47383117675781,31158500.0
2024-01-08,65.49091844449387,65.89223282309355,65.49091844449387,65.84100341796875,33479100.0
2024-01-09,65.75560114046417,66.02029501466181,65.71290563811401,65.94345092773438,25593500.0
2024-01-10,66.09715101242939,66.16545470157956,65.98614530302369,66.06299591064453,35702800.0
2024-01-11,66.04592104045857,66.2850002600277,65.89222632581838,66.2764663696289,35947100.0
2024-01-12,66.32769041563319,66.53261451380493,66.28499490940509,66.34476470947266,31155500.0
2024-01-16,66.21666846545625,66.21666846545625,65.85804327386629,65.92635345458984,43669900.0
2024-01-17,65.81536777193013,65.81536777193013,65.51651881309924,65.64459228515625,54160800.0
2024-01-18,65.73852397770507,65.78975988624912,65.61898438180128,65.78121948242188,34837600.0
2024-01-19,65.80681980830039,65.89220428466797,65.55920026674184,65.89220428466797,44359700.0
